sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
1-56da8da8c5b248000ae2adaf-ccause_3-generic_0-es_0.5_3.0-is_normative_&_1_,1-56da8da8c5b248000ae2adaf-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0.  0.],1.0,0,,,,,,1.53e-79,4.11e-62,3.85e-53,7.91e-93,3.89e-43,1.57e-96,,,0,[False False False False False False]
1-56da8da8c5b248000ae2adaf-ccause_3-generic_0-es_0.5_3.0-is_normative_&_1_,1-56da8da8c5b248000ae2adaf-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_2,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0.  0.],1.0,0,,,,,,1.53e-79,4.11e-62,3.85e-53,7.91e-93,3.89e-43,1.57e-96,,,0,[False False False False False False]
1-56da8da8c5b248000ae2adaf-collider_2-generic_1-es_0.5_3.0-is_normative_&_1_,1-56da8da8c5b248000ae2adaf-collider_2-generic_1,,1,,collider,[0.  0.5 0.  0.5 0.  0. ],0.636196562,0.6026402928804868,0.602640293,0.5,0,0.5,3,normative_&_3,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1.  0. -1. -0. -0.],1.0,0,,,,,,2.03e-43,2.93e-29,7.260000000000001e-27,4.2799999999999993e-23,4.2399999999999995e-136,1.4799999999999998e-128,,,0,[False False False False False False]
1-56da8da8c5b248000ae2adaf-crime_4-label-es_0.5_3.0-is_normative_&_1_,1-56da8da8c5b248000ae2adaf-crime_4-label,,1,,crime,[-0.5  0.   0.5 -0.5  0.   0. ],0.860427368,0.8438262381113939,0.843826238,0.5,0,0.5,3,normative_&_4,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,1.6e-41,8.0500000000000005e-75,7.259999999999999e-42,3.31e-71,6.17e-108,4.7799999999999993e-67,,,2,[False  True False  True False False]
1-56da8da8c5b248000ae2adaf-pos_chain_3-generic_2-es_0.5_3.0-is_normative_&_1_,1-56da8da8c5b248000ae2adaf-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  0.5 0.  0.5],0.851477869,0.8551586351244197,0.855158635,0.5,0,0.5,3,normative_&_5,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0.  0.  1.  0. -0.],1.0,0,,,,,,5.13e-112,4.35e-78,1.02e-81,4.35e-78,1.76e-91,1.54e-162,,,1,[False  True False False False False]
1-57e91ff08dcd2c00014bea18-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-57e91ff08dcd2c00014bea18-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_6,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0. -0. -0.],1.0,0,,,,,,6.030000000000001e-36,3.77e-111,6.09e-66,1.04e-151,7.299999999999999e-55,2.27e-15,,,0,[False False False False False False]
1-57e91ff08dcd2c00014bea18-collider_2-generic_1-es_0.5_3.0-is_normative_&_1_,1-57e91ff08dcd2c00014bea18-collider_2-generic_1,,1,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_7,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1.  0. -1.  0.  0.],1.0,0,,,,,,1.44e-105,1.15e-107,1.52e-104,2.7e-92,4.570000000000001e-167,3.12e-150,,,0,[False False False False False False]
1-57e91ff08dcd2c00014bea18-crime_control_3-nolabel_control-es_0.5_3.0-is_normative_&_1_,1-57e91ff08dcd2c00014bea18-crime_control_3-nolabel_control,,1,control,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.9163757989992909,0.916375799,0.5,0,0.5,3,normative_&_8,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,6.47e-80,1.76e-157,3.2799999999999998e-229,8.82e-234,1.23e-112,2.54e-131,,,2,[False  True False  True False False]
1-57e91ff08dcd2c00014bea18-pos_chain_3-generic_3-es_0.5_3.0-is_normative_&_1_,1-57e91ff08dcd2c00014bea18-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,normative_&_9,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0. -0.  1. -0. -0.],1.0,0,,,,,,6.24e-135,1.4199999999999998e-170,9.74e-88,7.21e-175,9.24e-128,1.3100000000000002e-179,,,1,[False  True False False False False]
1-5999ad2a0ed7ae0001991b57-ccause_3-generic_0-es_0.5_3.0-is_normative_&_1_,1-5999ad2a0ed7ae0001991b57-ccause_3-generic_0,,1,,ccause,[ 1.   1.   0.  -0.5  0.   0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,normative_&_10,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0.  0. -0.],1.0,0,,,,,,4.52e-16,3.92e-25,8.1e-84,3.7499999999999996e-98,1.5200000000000002e-37,2.8500000000000004e-43,,,0,[False False False False False False]
1-5999ad2a0ed7ae0001991b57-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5999ad2a0ed7ae0001991b57-collider_3-generic_1,,1,,collider,[0.  0.5 0.5 1.  0.  0. ],0.878732187,0.8778305556436947,0.877830556,0.5,0,0.5,3,normative_&_11,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1. -0.  0.],1.0,0,,,,,,3.53e-63,7.4500000000000005e-59,4.8599999999999995e-45,1.44e-50,5.63e-83,6.999999999999999e-136,,,0,[False False False False False False]
1-5999ad2a0ed7ae0001991b57-crime_3-label-es_0.5_3.0-is_normative_&_1_,1-5999ad2a0ed7ae0001991b57-crime_3-label,,1,,crime,[-1.  -0.5  1.  -1.   0.5  0.5],0.860427368,0.8719631200671041,0.87196312,0.5,0,0.5,3,normative_&_12,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,4.4700000000000005e-35,3.5399999999999997e-62,3.97e-58,3.73e-53,4.0300000000000004e-125,5.74e-101,,,2,[False  True False  True False False]
1-5999ad2a0ed7ae0001991b57-pos_chain_3-generic_2-es_0.5_3.0-is_normative_&_1_,1-5999ad2a0ed7ae0001991b57-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  0.5 0.  0. ],0.878732187,0.8778305556436947,0.877830556,0.5,0,0.5,3,normative_&_13,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0.  0.  1. -0. -0.],1.0,0,,,,,,1.09e-19,1.04e-26,4.35e-47,1.66e-35,6.62e-74,1.1699999999999998e-67,,,1,[False  True False False False False]
1-5aead02c78b0060001e6b394-ccause_3-generic_0-es_0.5_3.0-is_normative_&_1_,1-5aead02c78b0060001e6b394-ccause_3-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8377785788692375,0.837778579,0.5,0,0.5,3,normative_&_14,[1 1 0 0 0 0],[ 1.   1.   0.   0.  -0.5  0. ],0.914250707,[ 1.   1.  -0.   0.  -0.5 -0. ],0.914250707,0,,,,,,2.23e-85,7.52e-61,1.35e-41,6.03e-111,1.09e-25,2.2700000000000002e-85,,,0,[False False False False False False]
1-5aead02c78b0060001e6b394-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5aead02c78b0060001e6b394-collider_3-generic_1,,1,,collider,[0.  0.5 0.5 0.5 0.  0. ],0.851477869,0.8196660730665135,0.819666073,0.5,0,0.5,3,normative_&_15,[0 1 0 1 0 0],[-0.5  1.   0.   1.   0.   0. ],0.914250707,[-0.5  1.   0.   1.   0.  -0. ],0.914250707,0,,,,,,1.3e-16,1.44e-25,5.4800000000000005e-70,2.11e-101,7.38e-142,5.75e-192,,,0,[False False False False False False]
1-5aead02c78b0060001e6b394-crime_control_1-nolabel_control-es_0.5_3.0-is_normative_&_1_,1-5aead02c78b0060001e6b394-crime_control_1-nolabel_control,,1,control,crime,[-0.5  0.   0.5 -0.5  0.   0. ],0.860427368,0.8438262381113939,0.843826238,0.5,1,0.5,3,normative_&_16,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.   0.   1.  -0.5  0.5  0. ],0.886039424,[-1.  -0.   1.  -0.5  0.5 -0. ],0.886039424,1,,,,,,9.559999999999999e-61,2.64e-15,7.48e-64,4.2099999999999995e-52,5.27e-55,3.3400000000000003e-63,,,2,[False  True False  True False False]
1-5aead02c78b0060001e6b394-pos_chain_3-generic_3-es_0.5_3.0-is_normative_&_1_,1-5aead02c78b0060001e6b394-pos_chain_3-generic_3,,1,pos,chain,[-0.5  0.5 -0.5  0.5 -0.5 -0.5],0.679155526,0.6944949536696107,0.694494954,0.5,0,0.5,3,normative_&_17,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0. -0.  1.  0.  0.],1.0,0,,,,,,2e-56,2.04e-26,1.4700000000000002e-32,1e-75,1.4700000000000002e-32,2.15e-150,,,1,[False  True False False False False]
1-5b8bbd437073290001839123-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-5b8bbd437073290001839123-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_18,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0. -0. -0.],1.0,0,,,,,,1.0399999999999998e-23,1.34e-20,3.7e-123,1.2400000000000001e-100,3.0400000000000004e-37,1.1399999999999999e-24,,,0,[False False False False False False]
1-5b8bbd437073290001839123-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5b8bbd437073290001839123-collider_3-generic_1,,1,,collider,[ 0.  -0.5 -0.5  0.5  0.   0. ],0.715601771,0.7009500136951298,0.700950014,0.5,0,0.5,3,normative_&_19,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1. -0.  1.  0. -0.],1.0,0,,,,,,6.6e-43,2.7000000000000003e-43,9.790000000000001e-100,2.54e-140,9.790000000000001e-100,6.97e-44,,,0,[False False False False False False]
1-5b8bbd437073290001839123-crime_2-label-es_0.5_3.0-is_normative_&_1_,1-5b8bbd437073290001839123-crime_2-label,,1,,crime,[-1.  -0.5  0.5 -0.5  0.   0. ],0.919417704,0.9163757989992909,0.916375799,0.5,0,0.5,3,normative_&_20,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.   0. ],1.0,0,,,,,,2.66e-86,5.4e-96,1.8e-50,2.13e-122,1.4999999999999999e-61,4.4999999999999996e-69,,,2,[False  True False  True False False]
1-5b8bbd437073290001839123-pos_chain_2-generic_2-es_0.5_3.0-is_normative_&_1_,1-5b8bbd437073290001839123-pos_chain_2-generic_2,,1,neg,chain,[-1.   0.5  0.  -0.5  0.   0. ],0.878732187,0.8778305556436947,0.877830556,0.5,0,0.5,3,normative_&_21,[-1  0  0 -1  0  0],[-1.  0.  0. -1.  0.  0.],1.0,[-1.  0. -0. -1. -0.  0.],1.0,0,,,,,,1e-97,3.91e-93,5.55e-38,8.160000000000001e-117,5.55e-38,4.41e-162,,,1,[False  True False False False False]
1-5bcdd6be25295a0001a71beb-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-5bcdd6be25295a0001a71beb-ccause_2-generic_0,,1,,ccause,[ 1.   1.   0.  -0.5  0.   0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,normative_&_22,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[1. 1. 0. 0. 0. 0.],1.0,0,,,,,,4.1e-76,1.1900000000000001e-80,0.0,0.0,1.62e-121,1e-98,,,0,[False False False False False False]
1-5bcdd6be25295a0001a71beb-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5bcdd6be25295a0001a71beb-collider_3-generic_1,,1,,collider,[ 0.   1.  -0.5  1.   0.  -0.5],0.878732187,0.886039423540362,0.886039424,0.5,0,0.5,3,normative_&_23,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1.  0.  0.],1.0,0,,,,,,3.2799999999999995e-95,3.86e-96,7.84e-152,1.88e-148,2.81e-239,5.77e-296,,,0,[False False False False False False]
1-5bcdd6be25295a0001a71beb-crime_3-label-es_0.5_3.0-is_normative_&_1_,1-5bcdd6be25295a0001a71beb-crime_3-label,,1,,crime,[-1.  -0.5  1.  -1.   0.  -0.5],0.886039424,0.8927887465162205,0.892788747,0.5,0,0.5,3,normative_&_24,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.   0. ],1.0,0,,,,,,4.49e-149,6.38e-251,8.82e-178,1.99e-153,0.0,0.0,,,2,[False  True False  True False False]
1-5bcdd6be25295a0001a71beb-pos_chain_3-generic_2-es_0.5_3.0-is_normative_&_1_,1-5bcdd6be25295a0001a71beb-pos_chain_3-generic_2,,1,pos,chain,[ 1.   1.  -0.5  1.   0.  -0.5],0.789957987,0.8143046618229481,0.814304662,0.5,0,0.5,3,normative_&_25,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0. -0.  1.  0.  0.],1.0,0,,,,,,1.07e-165,2.71e-137,6.08e-87,2.71e-137,6.08e-87,2.61e-191,,,1,[False  True False False False False]
1-5be87e33a14b540001aa2ea5-ccause_3-generic_0-es_0.5_3.0-is_normative_&_1_,1-5be87e33a14b540001aa2ea5-ccause_3-generic_0,,1,,ccause,[ 0.5  0.5  0.   0.   0.  -0.5],0.851477869,0.8438262381113939,0.843826238,0.5,0,0.5,3,normative_&_26,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,3.02e-28,1.38e-42,1.1999999999999998e-188,3.23e-206,6.91e-120,2.72e-71,,,0,[False False False False False False]
1-5be87e33a14b540001aa2ea5-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5be87e33a14b540001aa2ea5-collider_3-generic_1,,1,,collider,[ 0.   0.5  0.   0.5  0.  -0.5],0.851477869,0.8438262381113939,0.843826238,0.5,0,0.5,3,normative_&_27,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1.  0.  0.],1.0,0,,,,,,4.57e-93,4.09e-105,2.9e-196,1.92e-175,2.57e-279,1.07e-174,,,0,[False False False False False False]
1-5be87e33a14b540001aa2ea5-crime_2-label-es_0.5_3.0-is_normative_&_1_,1-5be87e33a14b540001aa2ea5-crime_2-label,,1,,crime,[-1.  -0.5  1.  -1.  -0.5 -0.5],0.860427368,0.8719631200671041,0.87196312,0.5,0,0.5,3,normative_&_28,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,2.91e-131,9.329999999999999e-172,3.2799999999999995e-138,4.13e-233,4.45e-141,4.06e-123,,,2,[False  True False  True False False]
1-5be87e33a14b540001aa2ea5-pos_chain_3-generic_2-es_0.5_3.0-is_normative_&_1_,1-5be87e33a14b540001aa2ea5-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  0.5 0.  0. ],0.878732187,0.8778305556436947,0.877830556,0.5,0,0.5,3,normative_&_29,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1. -0.  0.  1. -0.  0.],1.0,0,,,,,,1.28e-14,3.91e-05,-3.2e-16,-3.2e-16,-3.2e-16,-3.2e-16,,,1,[False  True False False False False]
1-5bfd745a8acfed00011a6975-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-5bfd745a8acfed00011a6975-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_30,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0.  0.  0. -0.],1.0,0,,,,,,4.13e-29,5.3400000000000004e-27,3.84e-191,3.15e-198,6.33e-128,1.21e-122,,,0,[False False False False False False]
1-5bfd745a8acfed00011a6975-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5bfd745a8acfed00011a6975-collider_3-generic_1,,1,,collider,[0.  0.5 0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_31,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1. -0. -0.],1.0,0,,,,,,2.39e-56,1.0699999999999998e-23,9.75e-64,1.3299999999999999e-46,5.67e-96,1.74e-83,,,0,[False False False False False False]
1-5bfd745a8acfed00011a6975-crime_control_4-nolabel_control-es_0.5_3.0-is_normative_&_1_,1-5bfd745a8acfed00011a6975-crime_control_4-nolabel_control,,1,control,crime,[ 1.   0.5  0.5 -0.5  0.   0. ],0.630725527,0.6167857689840488,0.616785769,0.5,0,0.5,3,normative_&_32,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,1.5200000000000001e-80,2.5e-90,1.05e-59,3.98e-71,7.229999999999999e-250,1.55e-227,,,2,[False  True False  True False False]
1-5bfd745a8acfed00011a6975-pos_chain_3-generic_3-es_0.5_3.0-is_normative_&_1_,1-5bfd745a8acfed00011a6975-pos_chain_3-generic_3,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,normative_&_33,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1. -0. -0.  1.  0. -0.],1.0,0,,,,,,9.459999999999999e-24,3.740000000000001e-43,5.7999999999999996e-52,1.14e-76,2.19e-125,4.14e-163,,,1,[False  True False False False False]
1-5c3f62338cb6f5000180b697-ccause_3-generic_0-es_0.5_3.0-is_normative_&_1_,1-5c3f62338cb6f5000180b697-ccause_3-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_34,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,1.4700000000000002e-79,6.0399999999999995e-61,1.99e-07,3.56e-45,2.37e-05,3.37e-26,,,0,[False False False False False False]
1-5c3f62338cb6f5000180b697-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5c3f62338cb6f5000180b697-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_35,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1.  0.  1. -0. -0.],1.0,0,,,,,,6.86e-16,9.8e-49,1.63e-93,3.56e-45,3.38e-99,7.2e-38,,,0,[False False False False False False]
1-5c3f62338cb6f5000180b697-crime_0-label-es_0.5_3.0-is_normative_&_1_,1-5c3f62338cb6f5000180b697-crime_0-label,,1,,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.9221501055838477,0.922150106,0.5,0,0.5,3,normative_&_36,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,1.27e-198,6.56e-145,0.004774301,6.56e-145,6.5e-153,2.32e-112,,,2,[False  True False  True False False]
1-5c3f62338cb6f5000180b697-pos_chain_3-generic_2-es_0.5_3.0-is_normative_&_1_,1-5c3f62338cb6f5000180b697-pos_chain_3-generic_2,,1,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.8825559560970593,0.882555956,0.5,0,0.5,3,normative_&_37,[1 0 0 1 0 0],[ 1.   0.   0.   1.   0.  -0.5],0.914250707,[ 1.  -0.  -0.   1.  -0.  -0.5],0.914250707,0,,,,,,4.32e-05,1.9e-102,4.09e-75,1.14e-114,4.29e-38,9.7e-61,,,1,[False  True False False False False]
1-5c405aee40de0b0001437db0-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-5c405aee40de0b0001437db0-ccause_2-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_38,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0.  0. -0.  0.],1.0,0,,,,,,2.25e-88,7.54e-78,3.62e-117,1.42e-113,4.1799999999999996e-150,1.52e-141,,,0,[False False False False False False]
1-5c405aee40de0b0001437db0-collider_3-generic_1-es_0.5_3.0-is_normative_&_1_,1-5c405aee40de0b0001437db0-collider_3-generic_1,,1,,collider,[0. 1. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_39,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[-0.  1. -0.  1.  0.  0.],1.0,0,,,,,,1.9100000000000002e-181,2.7e-169,1.8e-100,9.070000000000001e-269,1.8e-100,1.9100000000000002e-181,,,0,[False False False False False False]
1-5c405aee40de0b0001437db0-crime_control_0-nolabel_control-es_0.5_3.0-is_normative_&_1_,1-5c405aee40de0b0001437db0-crime_control_0-nolabel_control,,1,control,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.9221501055838477,0.922150106,0.5,0,0.5,3,normative_&_40,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,4.2899999999999997e-221,0.0,2.91e-83,0.0,7.299999999999999e-258,2.2899999999999997e-225,,,2,[False  True False  True False False]
1-5c405aee40de0b0001437db0-pos_chain_3-generic_3-es_0.5_3.0-is_normative_&_1_,1-5c405aee40de0b0001437db0-pos_chain_3-generic_3,,1,pos,chain,[-1.  0.  0.  1.  0.  0.],0.65700283,0.9142507074287456,0.893670877,0.5,0,0.5,3,normative_&_41,[1 0 0 1 0 0],[-0.5  0.   0.   1.   0.   0. ],0.742752122,[-0.38 -0.    0.    1.   -0.    0.  ],0.763331953,0,,,,,,0.944051985,0.000399178,1.7599999999999997e-197,0.0,1.7599999999999997e-197,2.3100000000000002e-58,,,1,[False  True False False False False]
1-5c48734767be2c0001074eb6-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-5c48734767be2c0001074eb6-ccause_2-generic_0,,1,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_42,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0. -0.],1.0,0,,,,,,2.9e-75,7.690000000000001e-124,2.69e-57,1.55e-127,2.0100000000000002e-99,3.82e-68,,,0,[False False False False False False]
1-5c48734767be2c0001074eb6-collider_2-generic_1-es_0.5_3.0-is_normative_&_1_,1-5c48734767be2c0001074eb6-collider_2-generic_1,,1,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_43,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1.  0.  0.],1.0,0,,,,,,5.77e-174,2.43e-183,9.409999999999999e-54,2.9899999999999997e-38,2.01e-188,5.76e-174,,,0,[False False False False False False]
1-5c48734767be2c0001074eb6-crime_control_1-nolabel_control-es_0.5_3.0-is_normative_&_1_,1-5c48734767be2c0001074eb6-crime_control_1-nolabel_control,,1,control,crime,[-1.  -0.5  1.  -1.   0.   0. ],0.919417704,0.9221501055838477,0.922150106,0.5,0,0.5,3,normative_&_44,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5 -0.  -0. ],1.0,0,,,,,,2.1e-254,6.04e-232,6.67e-55,3.4e-55,6.67e-55,5.85e-225,,,2,[False  True False  True False False]
1-5c48734767be2c0001074eb6-pos_chain_2-generic_3-es_0.5_3.0-is_normative_&_1_,1-5c48734767be2c0001074eb6-pos_chain_2-generic_3,,1,neg,chain,[-1.  0.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_45,[-1  0  0 -1  0  0],[-1.  0.  0. -1.  0.  0.],1.0,[-1.  0. -0. -1. -0.  0.],1.0,0,,,,,,3.8000000000000004e-167,4.2e-136,2.6399999999999996e-172,2.31e-212,2.6399999999999996e-172,1.13e-227,,,1,[False  True False False False False]
1-5c5af8dfe7f42600017cde68-ccause_2-generic_0-es_0.5_3.0-is_normative_&_1_,1-5c5af8dfe7f42600017cde68-ccause_2-generic_0,,1,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_46,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0. -0.],1.0,0,,,,,,3.4000000000000005e-132,1.88e-158,5.54e-105,3.1900000000000003e-177,2.4200000000000003e-123,4.57e-159,,,0,[False False False False False False]
1-5c5af8dfe7f42600017cde68-collider_2-generic_1-es_0.5_3.0-is_normative_&_1_,1-5c5af8dfe7f42600017cde68-collider_2-generic_1,,1,,collider,[ 0.  -1.  -0.5  0.5 -1.   0. ],0.679155526,0.6984886554222364,0.698488655,0.5,0,0.5,3,normative_&_47,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1. -0. -1. -0. -0.],1.0,0,,,,,,1.0200000000000001e-167,1.34e-207,2.0899999999999997e-126,2.07e-232,2.0899999999999997e-126,1.0200000000000001e-167,,,0,[False False False False False False]
1-5c5af8dfe7f42600017cde68-crime_2-label-es_0.5_3.0-is_normative_&_1_,1-5c5af8dfe7f42600017cde68-crime_2-label,,1,,crime,[-1.  -0.5  0.5 -1.   0.   0. ],0.886039424,0.886039423540362,0.886039424,0.5,0,0.5,3,normative_&_48,[-1.  -0.5  1.  -0.5  0.   0. ],[-1.  -0.5  1.  -0.5  0.   0. ],1.0,[-1.  -0.5  1.  -0.5  0.  -0. ],1.0,0,,,,,,3.44e-148,1.95e-184,2.97e-130,2.76e-164,9.02e-281,1.66e-259,,,2,[False  True False  True False False]
